scenario,loads,baseline_tok_s,selected_policy,selected_detail,selected_tok_s,speedup_vs_baseline,ppl,ppl_note
6c_extreme_2idle,"90,90,90,100,100,100,0,0",1.36603,major_only_no_svd,p=1;major=66,13.2369,9.690050730950272,15.1424,no-SVD selected path; same as Q4 baseline ctx128 sanity
7c_extreme_1idle,"80,90,90,100,100,100,100,0",28.6195,baseline_no_svd,,28.6195,1.0,15.1424,no-SVD selected path; same as Q4 baseline ctx128 sanity
8c_all_100,"100,100,100,100,100,100,100,100",28.6006,baseline_no_svd,,28.6006,1.0,15.1424,no-SVD selected path; same as Q4 baseline ctx128 sanity
8c_extreme_all_hot,"80,90,90,90,100,100,100,100",28.2171,baseline_no_svd,,28.2171,1.0,15.1424,no-SVD selected path; same as Q4 baseline ctx128 sanity
