scope,layer,matrix,rate,rank_total,rank_keep,rank_truncated,loss,relative_loss,loss_definition
matrix,8,down,0.8,1536,307,1229,3.069249388565754,0.31375573634368403,spectral_norm_discarded_residual
matrix,8,down,0.85,1536,230,1306,3.2187916629515367,0.3290427790288488,spectral_norm_discarded_residual
matrix,8,down,0.9,1536,153,1383,3.4178114577004797,0.34938768892149297,spectral_norm_discarded_residual
matrix,8,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,8,gate,0.1,1536,1382,154,1.6412438610370232,0.1430748819442433,spectral_norm_discarded_residual
matrix,8,gate,0.2,1536,1228,308,1.8982262159138183,0.16547723235578993,spectral_norm_discarded_residual
matrix,8,gate,0.3,1536,1075,461,2.120303708461963,0.18483676312577746,spectral_norm_discarded_residual
matrix,8,gate,0.4,1536,921,615,2.331994764523102,0.20329085978601558,spectral_norm_discarded_residual
matrix,8,gate,0.5,1536,768,768,2.5422991657236578,0.22162407527485362,spectral_norm_discarded_residual
matrix,8,gate,0.6,1536,614,922,2.766168450017931,0.24113980488806727,spectral_norm_discarded_residual
matrix,8,gate,0.7,1536,460,1076,3.0119405579212684,0.26256490578760056,spectral_norm_discarded_residual
matrix,8,gate,0.8,1536,307,1229,3.29546865548649,0.2872813723956697,spectral_norm_discarded_residual
matrix,8,gate,0.85,1536,230,1306,3.474205030299639,0.3028626557945761,spectral_norm_discarded_residual
matrix,8,gate,0.9,1536,153,1383,3.7081452486809345,0.3232563157018648,spectral_norm_discarded_residual
matrix,8,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,8,up,0.1,1536,1382,154,1.724969556052507,0.3380549642775278,spectral_norm_discarded_residual
matrix,8,up,0.2,1536,1228,308,1.981964806739569,0.3884202127456373,spectral_norm_discarded_residual
matrix,8,up,0.3,1536,1075,461,2.1945610544792693,0.43008426222582025,spectral_norm_discarded_residual
matrix,8,up,0.4,1536,921,615,2.3893388581510093,0.4682563002373138,spectral_norm_discarded_residual
matrix,8,up,0.5,1536,768,768,2.578035570461316,0.5052365820721578,spectral_norm_discarded_residual
matrix,8,up,0.6,1536,614,922,2.7656655120637215,0.5420078010094648,spectral_norm_discarded_residual
matrix,8,up,0.7,1536,460,1076,2.962292313192239,0.5805422006446791,spectral_norm_discarded_residual
matrix,8,up,0.8,1536,307,1229,3.1751786739384587,0.6222631057033917,spectral_norm_discarded_residual
matrix,8,up,0.85,1536,230,1306,3.2957884899376877,0.6458998979563777,spectral_norm_discarded_residual
matrix,8,up,0.9,1536,153,1383,3.433499095504992,0.6728880576501797,spectral_norm_discarded_residual
matrix,9,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,9,down,0.1,1536,1382,154,1.5030790270336156,0.1297662498095862,spectral_norm_discarded_residual
matrix,9,down,0.2,1536,1228,308,1.777309377494351,0.1534415479963277,spectral_norm_discarded_residual
matrix,9,down,0.3,1536,1075,461,1.9883054263295041,0.17165760017291484,spectral_norm_discarded_residual
matrix,9,down,0.4,1536,921,615,2.1869402807922924,0.188806465722572,spectral_norm_discarded_residual
matrix,9,down,0.5,1536,768,768,2.3798341500616864,0.20545969125240307,spectral_norm_discarded_residual
matrix,9,down,0.6,1536,614,922,2.584947891337356,0.2231679025380643,spectral_norm_discarded_residual
matrix,9,down,0.7,1536,460,1076,2.812439155338893,0.24280804631159708,spectral_norm_discarded_residual
matrix,9,down,0.8,1536,307,1229,3.08725095249807,0.2665335428952052,spectral_norm_discarded_residual
matrix,9,down,0.85,1536,230,1306,3.2735233908157015,0.2826151163378675,spectral_norm_discarded_residual
matrix,9,down,0.9,1536,153,1383,3.5219526319103354,0.3040629114172218,spectral_norm_discarded_residual
matrix,9,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,9,gate,0.1,1536,1382,154,1.6065749856584537,0.1542725966918169,spectral_norm_discarded_residual
matrix,9,gate,0.2,1536,1228,308,1.8475501065991087,0.1774124177256935,spectral_norm_discarded_residual
matrix,9,gate,0.3,1536,1075,461,2.0563499464665145,0.1974625826870122,spectral_norm_discarded_residual
matrix,9,gate,0.4,1536,921,615,2.260729501670332,0.21708828641915942,spectral_norm_discarded_residual
matrix,9,gate,0.5,1536,768,768,2.4699130843924664,0.23717530058278077,spectral_norm_discarded_residual
matrix,9,gate,0.6,1536,614,922,2.6874772714594286,0.25806706871410656,spectral_norm_discarded_residual
matrix,9,gate,0.7,1536,460,1076,2.929223268535664,0.28128091372086045,spectral_norm_discarded_residual
matrix,9,gate,0.8,1536,307,1229,3.2107864103083834,0.3083182306228044,spectral_norm_discarded_residual
matrix,9,gate,0.85,1536,230,1306,3.384079017798388,0.3249587863289682,spectral_norm_discarded_residual
matrix,9,gate,0.9,1536,153,1383,3.6216676326007615,0.34777341551040764,spectral_norm_discarded_residual
matrix,9,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,9,up,0.1,1536,1382,154,1.6820870401121395,0.3188112913692894,spectral_norm_discarded_residual
matrix,9,up,0.2,1536,1228,308,1.9371676937288924,0.3671575366250984,spectral_norm_discarded_residual
matrix,9,up,0.3,1536,1075,461,2.154003791599064,0.40825516993951855,spectral_norm_discarded_residual
matrix,9,up,0.4,1536,921,615,2.3587478394083963,0.4470609586565621,spectral_norm_discarded_residual
matrix,9,up,0.5,1536,768,768,2.556113889677982,0.4844683721009388,spectral_norm_discarded_residual
matrix,9,up,0.6,1536,614,922,2.758225571208005,0.5227752400886437,spectral_norm_discarded_residual
matrix,9,up,0.7,1536,460,1076,2.9670925989490025,0.5623624702679652,spectral_norm_discarded_residual
matrix,9,up,0.8,1536,307,1229,3.1962151081608,0.6057887860897168,spectral_norm_discarded_residual
matrix,9,up,0.85,1536,230,1306,3.3286618429069073,0.6308918357744924,spectral_norm_discarded_residual
matrix,9,up,0.9,1536,153,1383,3.474806895595819,0.6585911711025135,spectral_norm_discarded_residual
matrix,10,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,10,down,0.1,1536,1382,154,1.442850053576817,0.11663718913469885,spectral_norm_discarded_residual
matrix,10,down,0.2,1536,1228,308,1.7323675634529123,0.14004122094903274,spectral_norm_discarded_residual
matrix,10,down,0.3,1536,1075,461,1.9492017331072344,0.1575696730526595,spectral_norm_discarded_residual
matrix,10,down,0.4,1536,921,615,2.1488853762456603,0.1737117099844288,spectral_norm_discarded_residual
matrix,10,down,0.5,1536,768,768,2.341754198577214,0.18930285007047268,spectral_norm_discarded_residual
matrix,10,down,0.6,1536,614,922,2.542660309767612,0.20554370893944574,spectral_norm_discarded_residual
matrix,10,down,0.7,1536,460,1076,2.7616361137841627,0.22324528659520132,spectral_norm_discarded_residual
matrix,10,down,0.8,1536,307,1229,3.0289600707470052,0.24485523480237387,spectral_norm_discarded_residual
matrix,10,down,0.85,1536,230,1306,3.2150060180318434,0.2598948269536248,spectral_norm_discarded_residual
matrix,10,down,0.9,1536,153,1383,3.4816736701645694,0.28145172075614144,spectral_norm_discarded_residual
matrix,10,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,10,gate,0.1,1536,1382,154,1.5823832311885493,0.14551420512291335,spectral_norm_discarded_residual
matrix,10,gate,0.2,1536,1228,308,1.8186239026977449,0.16723863499224614,spectral_norm_discarded_residual
matrix,10,gate,0.3,1536,1075,461,2.0271848750521695,0.18641767045827592,spectral_norm_discarded_residual
matrix,10,gate,0.4,1536,921,615,2.2312013984491763,0.2051788034435877,spectral_norm_discarded_residual
matrix,10,gate,0.5,1536,768,768,2.440844142342855,0.2244573174193467,spectral_norm_discarded_residual
matrix,10,gate,0.6,1536,614,922,2.6621989237769785,0.2448128573642115,spectral_norm_discarded_residual
matrix,10,gate,0.7,1536,460,1076,2.914686034043613,0.26803129170431406,spectral_norm_discarded_residual
matrix,10,gate,0.8,1536,307,1229,3.2171501129438056,0.2958455525937808,spectral_norm_discarded_residual
matrix,10,gate,0.85,1536,230,1306,3.424006128663529,0.3148678021405859,spectral_norm_discarded_residual
matrix,10,gate,0.9,1536,153,1383,3.7074171967122496,0.34092996930547004,spectral_norm_discarded_residual
matrix,10,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,10,up,0.1,1536,1382,154,1.6723818579869472,0.32214586651924093,spectral_norm_discarded_residual
matrix,10,up,0.2,1536,1228,308,1.9317664431798631,0.37211033579379216,spectral_norm_discarded_residual
matrix,10,up,0.3,1536,1075,461,2.1460820004393857,0.41339329433116095,spectral_norm_discarded_residual
matrix,10,up,0.4,1536,921,615,2.345841676138182,0.4518723973639167,spectral_norm_discarded_residual
matrix,10,up,0.5,1536,768,768,2.542301647655478,0.4897158883456747,spectral_norm_discarded_residual
matrix,10,up,0.6,1536,614,922,2.7400156352232066,0.5278009366519554,spectral_norm_discarded_residual
matrix,10,up,0.7,1536,460,1076,2.953053160967806,0.5688377118384061,spectral_norm_discarded_residual
matrix,10,up,0.8,1536,307,1229,3.1876044338267198,0.6140186151575064,spectral_norm_discarded_residual
matrix,10,up,0.85,1536,230,1306,3.325679043596716,0.6406155102363628,spectral_norm_discarded_residual
matrix,10,up,0.9,1536,153,1383,3.4825363852631854,0.6708304662344347,spectral_norm_discarded_residual
matrix,11,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,11,down,0.1,1536,1382,154,1.3928053008132188,0.11634411039566499,spectral_norm_discarded_residual
matrix,11,down,0.2,1536,1228,308,1.72938437927202,0.14445930599279413,spectral_norm_discarded_residual
matrix,11,down,0.3,1536,1075,461,1.9572574316955362,0.16349404656412833,spectral_norm_discarded_residual
matrix,11,down,0.4,1536,921,615,2.1611093340857375,0.18052224729125382,spectral_norm_discarded_residual
matrix,11,down,0.5,1536,768,768,2.358056816644064,0.1969737065436961,spectral_norm_discarded_residual
matrix,11,down,0.6,1536,614,922,2.5563983430771406,0.2135416133673571,spectral_norm_discarded_residual
matrix,11,down,0.7,1536,460,1076,2.768977970183374,0.2312988602628682,spectral_norm_discarded_residual
matrix,11,down,0.8,1536,307,1229,3.009081900689905,0.2513552731591823,spectral_norm_discarded_residual
matrix,11,down,0.85,1536,230,1306,3.1521441910524493,0.26330558300771484,spectral_norm_discarded_residual
matrix,11,down,0.9,1536,153,1383,3.332166723409811,0.2783432636986651,spectral_norm_discarded_residual
matrix,11,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,11,gate,0.1,1536,1382,154,1.5759280561461964,0.1295892450950612,spectral_norm_discarded_residual
matrix,11,gate,0.2,1536,1228,308,1.811361781204881,0.1489490620494481,spectral_norm_discarded_residual
matrix,11,gate,0.3,1536,1075,461,2.024468491670792,0.16647291894523983,spectral_norm_discarded_residual
matrix,11,gate,0.4,1536,921,615,2.2364175977851555,0.18390158553494448,spectral_norm_discarded_residual
matrix,11,gate,0.5,1536,768,768,2.455492682178379,0.20191622439801515,spectral_norm_discarded_residual
matrix,11,gate,0.6,1536,614,922,2.694871959255881,0.22160048579998182,spectral_norm_discarded_residual
matrix,11,gate,0.7,1536,460,1076,2.965626864705743,0.2438647786820024,spectral_norm_discarded_residual
matrix,11,gate,0.8,1536,307,1229,3.3071273474950744,0.27194651096138694,spectral_norm_discarded_residual
matrix,11,gate,0.85,1536,230,1306,3.541408356602658,0.29121153958496804,spectral_norm_discarded_residual
matrix,11,gate,0.9,1536,153,1383,3.876893705180426,0.31879864477869224,spectral_norm_discarded_residual
matrix,11,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,11,up,0.1,1536,1382,154,1.6328504255087943,0.32549793628129603,spectral_norm_discarded_residual
matrix,11,up,0.2,1536,1228,308,1.8855496848383544,0.3758718628373392,spectral_norm_discarded_residual
matrix,11,up,0.3,1536,1075,461,2.096608595437891,0.4179450611907775,spectral_norm_discarded_residual
matrix,11,up,0.4,1536,921,615,2.293304245787166,0.45715503858000883,spectral_norm_discarded_residual
matrix,11,up,0.5,1536,768,768,2.487604705066989,0.4958875504660154,spectral_norm_discarded_residual
matrix,11,up,0.6,1536,614,922,2.6903360149172686,0.5363006966703335,spectral_norm_discarded_residual
matrix,11,up,0.7,1536,460,1076,2.9069054431679335,0.5794723802832071,spectral_norm_discarded_residual
matrix,11,up,0.8,1536,307,1229,3.1515087427480344,0.628232430791881,spectral_norm_discarded_residual
matrix,11,up,0.85,1536,230,1306,3.2997616052933854,0.6577856587253397,spectral_norm_discarded_residual
matrix,11,up,0.9,1536,153,1383,3.4806998634933555,0.6938545041739795,spectral_norm_discarded_residual
matrix,12,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,12,down,0.1,1536,1382,154,1.394227154750583,0.12310646931477183,spectral_norm_discarded_residual
matrix,12,down,0.2,1536,1228,308,1.6923637849811053,0.14943112365536892,spectral_norm_discarded_residual
matrix,12,down,0.3,1536,1075,461,1.9116305999461773,0.16879178761623853,spectral_norm_discarded_residual
matrix,12,down,0.4,1536,921,615,2.113036058777327,0.18657534236407303,spectral_norm_discarded_residual
matrix,12,down,0.5,1536,768,768,2.30774184011236,0.20376733379363163,spectral_norm_discarded_residual
matrix,12,down,0.6,1536,614,922,2.5143811974695183,0.22201302755955454,spectral_norm_discarded_residual
matrix,12,down,0.7,1536,460,1076,2.7410800728083293,0.24202992225673406,spectral_norm_discarded_residual
matrix,12,down,0.8,1536,307,1229,3.00449234373583,0.2652885100252902,spectral_norm_discarded_residual
matrix,12,down,0.85,1536,230,1306,3.1685191289611305,0.27977162946055284,spectral_norm_discarded_residual
matrix,12,down,0.9,1536,153,1383,3.3838621521935313,0.2987858332733112,spectral_norm_discarded_residual
matrix,12,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,12,gate,0.1,1536,1382,154,1.575039740869269,0.1425731049807241,spectral_norm_discarded_residual
matrix,12,gate,0.2,1536,1228,308,1.806050104289116,0.16348423753241176,spectral_norm_discarded_residual
matrix,12,gate,0.3,1536,1075,461,2.015889500603267,0.18247896731826319,spectral_norm_discarded_residual
matrix,12,gate,0.4,1536,921,615,2.2264565322143466,0.20153956288571034,spectral_norm_discarded_residual
matrix,12,gate,0.5,1536,768,768,2.437536686581986,0.2206466064904614,spectral_norm_discarded_residual
matrix,12,gate,0.6,1536,614,922,2.6695506182099464,0.24164858235979875,spectral_norm_discarded_residual
matrix,12,gate,0.7,1536,460,1076,2.9293855820725545,0.26516892703376915,spectral_norm_discarded_residual
matrix,12,gate,0.8,1536,307,1229,3.2439729571234848,0.2936454776152757,spectral_norm_discarded_residual
matrix,12,gate,0.85,1536,230,1306,3.444867751953897,0.3118305391919631,spectral_norm_discarded_residual
matrix,12,gate,0.9,1536,153,1383,3.7196682310404383,0.33670556712740785,spectral_norm_discarded_residual
matrix,12,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,12,up,0.1,1536,1382,154,1.6319242052786405,0.3269978741462411,spectral_norm_discarded_residual
matrix,12,up,0.2,1536,1228,308,1.87683055425263,0.37607114312550616,spectral_norm_discarded_residual
matrix,12,up,0.3,1536,1075,461,2.0843999976594176,0.4176630053653023,spectral_norm_discarded_residual
matrix,12,up,0.4,1536,921,615,2.2798562236651763,0.456827673789114,spectral_norm_discarded_residual
matrix,12,up,0.5,1536,768,768,2.476666509101242,0.496263662752045,spectral_norm_discarded_residual
matrix,12,up,0.6,1536,614,922,2.677308660309589,0.5364674643116006,spectral_norm_discarded_residual
matrix,12,up,0.7,1536,460,1076,2.8953281231431496,0.5801532559914337,spectral_norm_discarded_residual
matrix,12,up,0.8,1536,307,1229,3.142484058259387,0.6296772872572342,spectral_norm_discarded_residual
matrix,12,up,0.85,1536,230,1306,3.2872072968202413,0.6586763003216175,spectral_norm_discarded_residual
matrix,12,up,0.9,1536,153,1383,3.462913173178624,0.6938834795878771,spectral_norm_discarded_residual
matrix,13,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,13,down,0.1,1536,1382,154,1.3131998853178013,0.124007386478854,spectral_norm_discarded_residual
matrix,13,down,0.2,1536,1228,308,1.6101811699272734,0.15205176369005122,spectral_norm_discarded_residual
matrix,13,down,0.3,1536,1075,461,1.8431055843780637,0.1740471569322382,spectral_norm_discarded_residual
matrix,13,down,0.4,1536,921,615,2.0587395169714,0.19440978467537554,spectral_norm_discarded_residual
matrix,13,down,0.5,1536,768,768,2.2677105034417773,0.2141432206677402,spectral_norm_discarded_residual
matrix,13,down,0.6,1536,614,922,2.4907496169988512,0.23520513048360922,spectral_norm_discarded_residual
matrix,13,down,0.7,1536,460,1076,2.7343623429314894,0.2582098366168152,spectral_norm_discarded_residual
matrix,13,down,0.8,1536,307,1229,3.0276102782562333,0.28590166819289015,spectral_norm_discarded_residual
matrix,13,down,0.85,1536,230,1306,3.2143295793264652,0.30353384497706204,spectral_norm_discarded_residual
matrix,13,down,0.9,1536,153,1383,3.4543189548164683,0.32619639282674107,spectral_norm_discarded_residual
matrix,13,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,13,gate,0.1,1536,1382,154,1.5327285038919543,0.14681839355309784,spectral_norm_discarded_residual
matrix,13,gate,0.2,1536,1228,308,1.767934299476622,0.16934850046664,spectral_norm_discarded_residual
matrix,13,gate,0.3,1536,1075,461,1.9783434690382609,0.18950336558817935,spectral_norm_discarded_residual
matrix,13,gate,0.4,1536,921,615,2.186274310443489,0.20942083435563666,spectral_norm_discarded_residual
matrix,13,gate,0.5,1536,768,768,2.3981026816683277,0.2297116432583413,spectral_norm_discarded_residual
matrix,13,gate,0.6,1536,614,922,2.6250837765349218,0.25145391505051895,spectral_norm_discarded_residual
matrix,13,gate,0.7,1536,460,1076,2.882815507454673,0.2761417567688749,spectral_norm_discarded_residual
matrix,13,gate,0.8,1536,307,1229,3.1950713837402427,0.30605240697036284,spectral_norm_discarded_residual
matrix,13,gate,0.85,1536,230,1306,3.3890921896111417,0.32463744858830806,spectral_norm_discarded_residual
matrix,13,gate,0.9,1536,153,1383,3.6447204073620667,0.3491237970718996,spectral_norm_discarded_residual
matrix,13,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,13,up,0.1,1536,1382,154,1.5994136738016262,0.30961634194953863,spectral_norm_discarded_residual
matrix,13,up,0.2,1536,1228,308,1.8425287410828628,0.35667883681087015,spectral_norm_discarded_residual
matrix,13,up,0.3,1536,1075,461,2.0547075492794393,0.3977526549913097,spectral_norm_discarded_residual
matrix,13,up,0.4,1536,921,615,2.256579157958252,0.43683119361230366,spectral_norm_discarded_residual
matrix,13,up,0.5,1536,768,768,2.45703942954039,0.47563652397186545,spectral_norm_discarded_residual
matrix,13,up,0.6,1536,614,922,2.664416844782382,0.5157808829715995,spectral_norm_discarded_residual
matrix,13,up,0.7,1536,460,1076,2.8944505667036546,0.5603110759247552,spectral_norm_discarded_residual
matrix,13,up,0.8,1536,307,1229,3.1435035570500744,0.6085230407752046,spectral_norm_discarded_residual
matrix,13,up,0.85,1536,230,1306,3.2952218431060842,0.6378928414121233,spectral_norm_discarded_residual
matrix,13,up,0.9,1536,153,1383,3.471553276198051,0.6720272834135401,spectral_norm_discarded_residual
matrix,14,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,14,down,0.1,1536,1382,154,1.390359816848052,0.1235371919338839,spectral_norm_discarded_residual
matrix,14,down,0.2,1536,1228,308,1.645913407444532,0.14624381261462296,spectral_norm_discarded_residual
matrix,14,down,0.3,1536,1075,461,1.840978939932128,0.1635759073965588,spectral_norm_discarded_residual
matrix,14,down,0.4,1536,921,615,2.027210774244175,0.18012310444642934,spectral_norm_discarded_residual
matrix,14,down,0.5,1536,768,768,2.22134800227431,0.19737271689210606,spectral_norm_discarded_residual
matrix,14,down,0.6,1536,614,922,2.4247522757470894,0.21544573113466678,spectral_norm_discarded_residual
matrix,14,down,0.7,1536,460,1076,2.665686325677344,0.23685336648845426,spectral_norm_discarded_residual
matrix,14,down,0.8,1536,307,1229,2.9738706795140226,0.26423637138372774,spectral_norm_discarded_residual
matrix,14,down,0.85,1536,230,1306,3.1875559699052647,0.2832228815033564,spectral_norm_discarded_residual
matrix,14,down,0.9,1536,153,1383,3.470700911320739,0.3083810675706502,spectral_norm_discarded_residual
matrix,14,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,14,gate,0.1,1536,1382,154,1.4542658158220267,0.14443883584262676,spectral_norm_discarded_residual
matrix,14,gate,0.2,1536,1228,308,1.689808715748167,0.167833143737499,spectral_norm_discarded_residual
matrix,14,gate,0.3,1536,1075,461,1.8956567929845236,0.18827813825843268,spectral_norm_discarded_residual
matrix,14,gate,0.4,1536,921,615,2.0942558702454246,0.2080031563444625,spectral_norm_discarded_residual
matrix,14,gate,0.5,1536,768,768,2.3000211962635935,0.22843993194868265,spectral_norm_discarded_residual
matrix,14,gate,0.6,1536,614,922,2.515434110516485,0.24983491367873725,spectral_norm_discarded_residual
matrix,14,gate,0.7,1536,460,1076,2.7596667630712615,0.2740922947063099,spectral_norm_discarded_residual
matrix,14,gate,0.8,1536,307,1229,3.051884142965781,0.3031155569639661,spectral_norm_discarded_residual
matrix,14,gate,0.85,1536,230,1306,3.2393216980984985,0.3217320038074578,spectral_norm_discarded_residual
matrix,14,gate,0.9,1536,153,1383,3.482986936225233,0.3459330287833822,spectral_norm_discarded_residual
matrix,14,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,14,up,0.1,1536,1382,154,1.6060029648373795,0.30208962810683276,spectral_norm_discarded_residual
matrix,14,up,0.2,1536,1228,308,1.850054820805647,0.34799585370069497,spectral_norm_discarded_residual
matrix,14,up,0.3,1536,1075,461,2.0520264837480684,0.3859867826605134,spectral_norm_discarded_residual
matrix,14,up,0.4,1536,921,615,2.244763059193889,0.42224058895713384,spectral_norm_discarded_residual
matrix,14,up,0.5,1536,768,768,2.4350064542522647,0.45802542729258816,spectral_norm_discarded_residual
matrix,14,up,0.6,1536,614,922,2.6296344655450667,0.4946350132260541,spectral_norm_discarded_residual
matrix,14,up,0.7,1536,460,1076,2.8387995914323843,0.5339790346728742,spectral_norm_discarded_residual
matrix,14,up,0.8,1536,307,1229,3.0745904498389427,0.5783313642056161,spectral_norm_discarded_residual
matrix,14,up,0.85,1536,230,1306,3.216368621206125,0.6049998797686094,spectral_norm_discarded_residual
matrix,14,up,0.9,1536,153,1383,3.388764953159462,0.6374276803063494,spectral_norm_discarded_residual
matrix,15,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,15,down,0.1,1536,1382,154,1.3906822024297973,0.1161767282723159,spectral_norm_discarded_residual
matrix,15,down,0.2,1536,1228,308,1.6633078556123166,0.13895170617489466,spectral_norm_discarded_residual
matrix,15,down,0.3,1536,1075,461,1.8805223349517672,0.15709766899727126,spectral_norm_discarded_residual
matrix,15,down,0.4,1536,921,615,2.0854267134586237,0.17421525363451373,spectral_norm_discarded_residual
matrix,15,down,0.5,1536,768,768,2.287911089553198,0.19113067277184628,spectral_norm_discarded_residual
matrix,15,down,0.6,1536,614,922,2.50134067126322,0.2089604475947904,spectral_norm_discarded_residual
matrix,15,down,0.7,1536,460,1076,2.7349456663146166,0.2284756639294237,spectral_norm_discarded_residual
matrix,15,down,0.8,1536,307,1229,3.0026407388624197,0.25083874418520485,spectral_norm_discarded_residual
matrix,15,down,0.85,1536,230,1306,3.1595224286907397,0.2639445432083332,spectral_norm_discarded_residual
matrix,15,down,0.9,1536,153,1383,3.364180893535599,0.281041584370842,spectral_norm_discarded_residual
matrix,15,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,15,gate,0.1,1536,1382,154,1.4797522802855108,0.1460516125976449,spectral_norm_discarded_residual
matrix,15,gate,0.2,1536,1228,308,1.7055734491165502,0.1683401715043389,spectral_norm_discarded_residual
matrix,15,gate,0.3,1536,1075,461,1.910043833380244,0.1885214070719642,spectral_norm_discarded_residual
matrix,15,gate,0.4,1536,921,615,2.1162231664669604,0.208871315960641,spectral_norm_discarded_residual
matrix,15,gate,0.5,1536,768,768,2.333016873892057,0.2302688640450732,spectral_norm_discarded_residual
matrix,15,gate,0.6,1536,614,922,2.567822345731096,0.2534441740383281,spectral_norm_discarded_residual
matrix,15,gate,0.7,1536,460,1076,2.8311934043232174,0.27943890865127724,spectral_norm_discarded_residual
matrix,15,gate,0.8,1536,307,1229,3.1652427426627936,0.31240959246212285,spectral_norm_discarded_residual
matrix,15,gate,0.85,1536,230,1306,3.3881717455863978,0.3344126944715317,spectral_norm_discarded_residual
matrix,15,gate,0.9,1536,153,1383,3.7025745904147707,0.3654442685425723,spectral_norm_discarded_residual
matrix,15,up,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,15,up,0.1,1536,1382,154,1.5677264497832841,0.29833564545316127,spectral_norm_discarded_residual
matrix,15,up,0.2,1536,1228,308,1.8076435234868504,0.3439914516995134,spectral_norm_discarded_residual
matrix,15,up,0.3,1536,1075,461,2.0170049087713644,0.38383256302378665,spectral_norm_discarded_residual
matrix,15,up,0.4,1536,921,615,2.218426214489408,0.42216269087084685,spectral_norm_discarded_residual
matrix,15,up,0.5,1536,768,768,2.423322601244247,0.46115412065885325,spectral_norm_discarded_residual
matrix,15,up,0.6,1536,614,922,2.638744293941003,0.5021484980543379,spectral_norm_discarded_residual
matrix,15,up,0.7,1536,460,1076,2.8687077529960163,0.5459101485625008,spectral_norm_discarded_residual
matrix,15,up,0.8,1536,307,1229,3.140063198683862,0.5975486228943617,spectral_norm_discarded_residual
matrix,15,up,0.85,1536,230,1306,3.3022831841135614,0.628418806953106,spectral_norm_discarded_residual
matrix,15,up,0.9,1536,153,1383,3.5009143446164233,0.6662179749673496,spectral_norm_discarded_residual
matrix,16,down,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,16,down,0.1,1536,1382,154,1.3491974648467346,0.12721570024931425,spectral_norm_discarded_residual
matrix,16,down,0.2,1536,1228,308,1.610309767974135,0.15183595440153863,spectral_norm_discarded_residual
matrix,16,down,0.3,1536,1075,461,1.8242829726096614,0.172011467453952,spectral_norm_discarded_residual
matrix,16,down,0.4,1536,921,615,2.0334238459945175,0.1917313404537356,spectral_norm_discarded_residual
matrix,16,down,0.5,1536,768,768,2.236171814407866,0.21084842705362777,spectral_norm_discarded_residual
matrix,16,down,0.6,1536,614,922,2.453126515797385,0.23130506515054547,spectral_norm_discarded_residual
matrix,16,down,0.7,1536,460,1076,2.6895707115553886,0.2535993658122039,spectral_norm_discarded_residual
matrix,16,down,0.8,1536,307,1229,2.9643774250272683,0.27951086460938634,spectral_norm_discarded_residual
matrix,16,down,0.85,1536,230,1306,3.134367728204012,0.2955392340791431,spectral_norm_discarded_residual
matrix,16,down,0.9,1536,153,1383,3.349542843788558,0.3158280752002794,spectral_norm_discarded_residual
matrix,16,gate,0.0,1536,1536,0,0.0,0.0,spectral_norm_discarded_residual
matrix,16,gate,0.1,1536,1382,154,1.4420361614657333,0.1525253171558663,spectral_norm_discarded_residual
matrix,16,gate,0.2,1536,1228,308,1.6769039875518543,0.17736747480819764,spectral_norm_discarded_residual
matrix,16,gate,0.3,1536,1075,461,1.8874593576194347,0.19963808455891688,spectral_norm_discarded_residual
matrix,16,gate,0.4,1536,921,615,2.0959560985386663,0.22169095145952683,spectral_norm_discarded_residual
matrix,16,gate,0.5,1536,768,768,2.3107112411352118,0.24440577450675022,spectral_norm_discarded_residual
matrix,16,gate,0.6,1536,614,922,2.544409044954704,0.2691241779689539,spectral_norm_discarded_residual
