scenario,n_cores,cpus,loads,baseline_runs,schedule_runs,baseline_tok_s,schedule_tok_s,speedup_vs_baseline,baseline_tok_s_median,schedule_tok_s_median,speedup_vs_baseline_median,baseline_decode_ms,schedule_decode_ms,baseline_decode_ms_median,schedule_decode_ms_median,mode,offload_m,p,major_cpus,minor_cpus,clipped_layers,max_rate,estimated_total_ms,estimated_speedup
2c_asym_low_high,2,"60,61","20,80",3,3,9.185636666666667,9.185636666666667,1.0,9.25275,9.25275,1.0,108.88,108.88,108.076,108.076,baseline_no_svd,28,0,,,0,0.0,112.65980793755944,0.761343832998
2c_balanced_mid,2,"60,61","50,50",3,3,11.546133333333335,11.546133333333335,1.0,11.3584,11.3584,1.0,86.67113333333333,86.67113333333333,88.0404,88.0404,baseline_no_svd,28,0,,,0,0.0,83.05716824890573,1.04770367007
2c_high,2,"60,61","80,100",3,3,10.91222,10.91222,1.0,11.4954,11.4954,1.0,92.56346666666667,92.56346666666667,86.9917,86.9917,baseline_no_svd,28,0,,,0,0.0,88.31035792188065,1.0106505748618
2c_idle_saturated,2,"60,61","0,100",3,3,11.077266666666667,11.077266666666667,1.0,11.7055,11.7055,1.0,91.16519999999998,91.16519999999998,85.4302,85.4302,baseline_no_svd,28,0,,,0,0.0,108.99348872898332,2.4329641164104205
4c_balanced_high,4,"60,61,62,63","20,40,60,80",3,3,16.875566666666668,16.875566666666668,1.0,16.4392,16.4392,1.0,59.35003333333333,59.35003333333333,60.8301,60.8301,baseline_no_svd,28,0,,,0,0.0,58.539098263730345,0.8865796457298
4c_front_hot,4,"60,61,62,63","90,70,20,0",3,3,7.796974666666666,15.090833333333334,1.9354729210355266,6.22102,16.1694,2.5991557654532533,739.4418999999999,67.42056666666667,160.745,61.8453,major_only_no_svd,28,3,"61,62,63",60,0,0.0,61.054161146352925,0.9681581875854001
4c_gradient,4,"60,61,62,63","0,20,60,100",3,3,11.125185333333334,11.125185333333334,1.0,15.9487,15.9487,1.0,748.0395,748.0395,62.7011,62.7011,baseline_no_svd,28,0,,,0,0.0,59.54046667817782,6.902361149121201
4c_high,4,"60,61,62,63","70,80,90,100",3,3,17.0186,17.0186,1.0,16.8858,16.8858,1.0,58.76933333333333,58.76933333333333,59.2213,59.2213,baseline_no_svd,28,0,,,0,0.0,59.523455217528465,1.151040539391
8c_high,8,"60,61,62,63,64,65,66,67","30,40,50,60,70,80,90,100",3,3,21.387733333333333,24.764566666666667,1.1578864520472794,20.2239,25.2289,1.2474794673628726,47.71946666666667,40.44723333333334,49.4465,39.6371,major_only_no_svd,28,7,"60,61,62,63,64,65,66",67,0,0.0,40.73087481772934,1.1061310664603998
