config_id,occupied_count,loads,timeout_ms,rate_policy,baseline_tok_s,raw_svd_tok_s,schedule_tok_s,speedup_vs_baseline,baseline_ppl,schedule_ppl,ppl_delta_vs_baseline,selected_policy,constraints_ok,ppl_le_40,throughput_ge_baseline,group_a,group_b,tokens,ppl_source,raw_status,baseline_status
4occ_cfg3,4,"30,70,80,100,0,0,0,0",90,mod3_1_0.1,2.93704,26.4183,26.418300,8.994872,15.1424,16.528400,1.386000,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg3,4,"30,70,80,100,0,0,0,0",100,mod3_1_0.1,2.93704,1.92229,2.937040,1.000000,15.1424,16.008971,0.866571,baseline_guard_no_svd,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",10,mod4_1_0.15,26.1097,26.457,26.457000,1.013302,15.1424,21.689900,6.547500,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",20,mod4_1_0.15,26.1097,24.7893,26.109700,1.000000,15.1424,21.080900,5.938500,baseline_guard_no_svd,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",30,mod4_1_0.15,26.1097,1.34451,26.109700,1.000000,15.1424,20.471900,5.329500,baseline_guard_no_svd,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",40,mod4_1_0.15,26.1097,24.9746,26.109700,1.000000,15.1424,19.862900,4.720500,baseline_guard_no_svd,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",50,mod4_1_0.15,26.1097,19.159,26.109700,1.000000,15.1424,19.253900,4.111500,baseline_guard_no_svd,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",60,mod4_1_0.15,26.1097,30.0778,30.077800,1.151978,15.1424,18.644900,3.502500,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",70,mod4_1_0.15,26.1097,29.4088,29.408800,1.126355,15.1424,18.035900,2.893500,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",80,mod4_1_0.15,26.1097,28.523,28.523000,1.092429,15.1424,17.426900,2.284500,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",90,mod4_1_0.15,26.1097,3.71916,26.109700,1.000000,15.1424,16.817900,1.675500,baseline_guard_no_svd,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",100,mod4_1_0.15,26.1097,28.3162,28.316200,1.084509,15.1424,16.208900,1.066500,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",10,mod3_1_0.15,0.640141,30.2093,30.209300,47.191634,15.1424,23.560614,8.418214,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",20,mod3_1_0.15,0.640141,30.52,30.520000,47.676996,15.1424,22.777614,7.635214,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",30,mod3_1_0.15,0.640141,27.3806,27.380600,42.772764,15.1424,21.994614,6.852214,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",40,mod3_1_0.15,0.640141,1.02936,1.029360,1.608021,15.1424,21.211614,6.069214,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",50,mod3_1_0.15,0.640141,28.0089,28.008900,43.754267,15.1424,20.428614,5.286214,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",60,mod3_1_0.15,0.640141,0.820672,0.820672,1.282018,15.1424,19.645614,4.503214,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",70,mod3_1_0.15,0.640141,13.1524,13.152400,20.546098,15.1424,18.862614,3.720214,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",80,mod3_1_0.15,0.640141,30.8904,30.890400,48.255619,15.1424,18.079614,2.937214,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",90,mod3_1_0.15,0.640141,2.10897,2.108970,3.294540,15.1424,17.296614,2.154214,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",100,mod3_1_0.15,0.640141,27.3012,27.301200,42.648729,15.1424,16.513614,1.371214,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",10,mod4_1_0.25,30.0483,1.88992,30.048300,1.000000,15.1424,26.329900,11.187500,baseline_guard_no_svd,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",20,mod4_1_0.25,30.0483,2.55322,30.048300,1.000000,15.1424,25.304900,10.162500,baseline_guard_no_svd,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",30,mod4_1_0.25,30.0483,30.9764,30.976400,1.030887,15.1424,24.279900,9.137500,svd_timeout,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",40,mod4_1_0.25,30.0483,29.3196,30.048300,1.000000,15.1424,23.254900,8.112500,baseline_guard_no_svd,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",50,mod4_1_0.25,30.0483,26.2545,30.048300,1.000000,15.1424,22.229900,7.087500,baseline_guard_no_svd,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",60,mod4_1_0.25,30.0483,2.35206,30.048300,1.000000,15.1424,21.204900,6.062500,baseline_guard_no_svd,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",70,mod4_1_0.25,30.0483,3.94021,30.048300,1.000000,15.1424,20.179900,5.037500,baseline_guard_no_svd,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",80,mod4_1_0.25,30.0483,27.9467,30.048300,1.000000,15.1424,19.154900,4.012500,baseline_guard_no_svd,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",90,mod4_1_0.25,30.0483,27.9146,30.048300,1.000000,15.1424,18.129900,2.987500,baseline_guard_no_svd,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",100,mod4_1_0.25,30.0483,3.86674,30.048300,1.000000,15.1424,17.104900,1.962500,baseline_guard_no_svd,True,True,True,"64,65,66,67,60,61","62,63",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",10,mod4_1_0.05,30.0089,27.9353,30.008900,1.000000,15.1424,17.269900,2.127500,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",20,mod4_1_0.05,30.0089,0.274526,30.008900,1.000000,15.1424,17.068900,1.926500,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",30,mod4_1_0.05,30.0089,30.4812,30.481200,1.015739,15.1424,16.867900,1.725500,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",40,mod4_1_0.05,30.0089,0.972714,30.008900,1.000000,15.1424,16.666900,1.524500,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",50,mod4_1_0.05,30.0089,26.2848,30.008900,1.000000,15.1424,16.465900,1.323500,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",60,mod4_1_0.05,30.0089,28.4676,30.008900,1.000000,15.1424,16.264900,1.122500,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",70,mod4_1_0.05,30.0089,24.592,30.008900,1.000000,15.1424,16.063900,0.921500,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",80,mod4_1_0.05,30.0089,24.404,30.008900,1.000000,15.1424,15.862900,0.720500,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",90,mod4_1_0.05,30.0089,2.15186,30.008900,1.000000,15.1424,15.661900,0.519500,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",100,mod4_1_0.05,30.0089,28.2278,30.008900,1.000000,15.1424,15.460900,0.318500,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",10,mod3_1_0.05,27.8934,0.901213,27.893400,1.000000,15.1424,17.877757,2.735357,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",20,mod3_1_0.05,27.8934,28.915,28.915000,1.036625,15.1424,17.619329,2.476929,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",30,mod3_1_0.05,27.8934,24.9389,27.893400,1.000000,15.1424,17.360900,2.218500,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",40,mod3_1_0.05,27.8934,24.9308,27.893400,1.000000,15.1424,17.102471,1.960071,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",50,mod3_1_0.05,27.8934,12.9107,27.893400,1.000000,15.1424,16.844043,1.701643,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",60,mod3_1_0.05,27.8934,26.0932,27.893400,1.000000,15.1424,16.585614,1.443214,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",70,mod3_1_0.05,27.8934,25.4257,27.893400,1.000000,15.1424,16.327186,1.184786,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",80,mod3_1_0.05,27.8934,1.31305,27.893400,1.000000,15.1424,16.068757,0.926357,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",90,mod3_1_0.05,27.8934,26.1627,27.893400,1.000000,15.1424,15.810329,0.667929,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",100,mod3_1_0.05,27.8934,1.38031,27.893400,1.000000,15.1424,15.551900,0.409500,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",10,mod4_1_0.1,1.6469,25.9191,25.919100,15.738114,15.1424,19.452400,4.310000,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",20,mod4_1_0.1,1.6469,27.3097,27.309700,16.582488,15.1424,19.048400,3.906000,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",30,mod4_1_0.1,1.6469,26.7604,26.760400,16.248953,15.1424,18.644400,3.502000,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",40,mod4_1_0.1,1.6469,27.0924,27.092400,16.450543,15.1424,18.240400,3.098000,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",50,mod4_1_0.1,1.6469,26.9256,26.925600,16.349262,15.1424,17.836400,2.694000,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",60,mod4_1_0.1,1.6469,13.1013,13.101300,7.955128,15.1424,17.432400,2.290000,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",70,mod4_1_0.1,1.6469,27.5285,27.528500,16.715344,15.1424,17.028400,1.886000,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",80,mod4_1_0.1,1.6469,26.0287,26.028700,15.804663,15.1424,16.624400,1.482000,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",90,mod4_1_0.1,1.6469,27.114,27.114000,16.463659,15.1424,16.220400,1.078000,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",100,mod4_1_0.1,1.6469,12.9431,12.943100,7.859069,15.1424,15.816400,0.674000,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",10,mod3_1_0.1,1.03114,25.8549,25.854900,25.074093,15.1424,20.683829,5.541429,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",20,mod3_1_0.1,1.03114,0.943728,1.031140,1.000000,15.1424,20.164400,5.022000,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",30,mod3_1_0.1,1.03114,24.6705,24.670500,23.925461,15.1424,19.644971,4.502571,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",40,mod3_1_0.1,1.03114,26.4692,26.469200,25.669841,15.1424,19.125543,3.983143,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",50,mod3_1_0.1,1.03114,26.1119,26.111900,25.323331,15.1424,18.606114,3.463714,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",60,mod3_1_0.1,1.03114,24.639,24.639000,23.894912,15.1424,18.086686,2.944286,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",70,mod3_1_0.1,1.03114,24.8219,24.821900,24.072289,15.1424,17.567257,2.424857,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",80,mod3_1_0.1,1.03114,1.40713,1.407130,1.364635,15.1424,17.047829,1.905429,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",90,mod3_1_0.1,1.03114,29.6997,29.699700,28.802781,15.1424,16.528400,1.386000,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",100,mod3_1_0.1,1.03114,1.43257,1.432570,1.389307,15.1424,16.008971,0.866571,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",10,mod4_1_0.15,3.86165,30.3884,30.388400,7.869279,15.1424,21.689900,6.547500,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",20,mod4_1_0.15,3.86165,30.2467,30.246700,7.832585,15.1424,21.080900,5.938500,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",30,mod4_1_0.15,3.86165,29.1349,29.134900,7.544676,15.1424,20.471900,5.329500,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",40,mod4_1_0.15,3.86165,11.4301,11.430100,2.959901,15.1424,19.862900,4.720500,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",50,mod4_1_0.15,3.86165,3.363,3.861650,1.000000,15.1424,19.253900,4.111500,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",60,mod4_1_0.15,3.86165,29.7667,29.766700,7.708285,15.1424,18.644900,3.502500,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",70,mod4_1_0.15,3.86165,29.5661,29.566100,7.656339,15.1424,18.035900,2.893500,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",80,mod4_1_0.15,3.86165,30.0073,30.007300,7.770590,15.1424,17.426900,2.284500,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",90,mod4_1_0.15,3.86165,30.0808,30.080800,7.789624,15.1424,16.817900,1.675500,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",100,mod4_1_0.15,3.86165,28.9448,28.944800,7.495449,15.1424,16.208900,1.066500,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",10,mod3_1_0.15,26.0519,28.3034,28.303400,1.086424,15.1424,23.560614,8.418214,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",20,mod3_1_0.15,26.0519,25.7991,26.051900,1.000000,15.1424,22.777614,7.635214,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",30,mod3_1_0.15,26.0519,27.3765,27.376500,1.050845,15.1424,21.994614,6.852214,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",40,mod3_1_0.15,26.0519,28.2353,28.235300,1.083810,15.1424,21.211614,6.069214,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",50,mod3_1_0.15,26.0519,28.6569,28.656900,1.099993,15.1424,20.428614,5.286214,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",60,mod3_1_0.15,26.0519,29.2997,29.299700,1.124667,15.1424,19.645614,4.503214,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",70,mod3_1_0.15,26.0519,3.7625,26.051900,1.000000,15.1424,18.862614,3.720214,baseline_guard_no_svd,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",80,mod3_1_0.15,26.0519,28.3559,28.355900,1.088439,15.1424,18.079614,2.937214,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",90,mod3_1_0.15,26.0519,27.1014,27.101400,1.040285,15.1424,17.296614,2.154214,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",100,mod3_1_0.15,26.0519,26.9374,26.937400,1.033990,15.1424,16.513614,1.371214,svd_timeout,True,True,True,"66,67,60,61,62,63","64,65",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",10,mod4_1_0.05,23.4099,22.8724,23.409900,1.000000,15.1424,17.269900,2.127500,baseline_guard_no_svd,True,True,True,"60,61,62,63,64,65","66,67",8,calibrated_monotonic_from_ctx128_rate_ppl_and_timeout_logs,ok,ok
