config_id,occupied_count,loads,timeout_ms,rate_policy,group_a,group_b,tokens,baseline_tok_s,raw_svd_tok_s,schedule_tok_s,speedup_vs_baseline,selected_policy,baseline_ppl,schedule_ppl,ppl_source,ppl_le_40,throughput_ge_baseline,constraints_ok,raw_status,baseline_status
4occ_cfg4,4,"30,70,80,100,0,0,0,0",30,mod4_1_0.15,"64,65,66,67,60,61","62,63",8,26.1097,1.34451,26.1097,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",40,mod4_1_0.15,"64,65,66,67,60,61","62,63",8,26.1097,24.9746,26.1097,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",50,mod4_1_0.15,"64,65,66,67,60,61","62,63",8,26.1097,19.159,26.1097,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",60,mod4_1_0.15,"64,65,66,67,60,61","62,63",8,26.1097,30.0778,30.0778,1.1519780005132192,svd_timeout,15.1424,18.6449,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",70,mod4_1_0.15,"64,65,66,67,60,61","62,63",8,26.1097,29.4088,29.4088,1.1263553392034378,svd_timeout,15.1424,18.035899999999998,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",80,mod4_1_0.15,"64,65,66,67,60,61","62,63",8,26.1097,28.523,28.523,1.0924292504318318,svd_timeout,15.1424,17.4269,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",90,mod4_1_0.15,"64,65,66,67,60,61","62,63",8,26.1097,3.71916,26.1097,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg4,4,"30,70,80,100,0,0,0,0",100,mod4_1_0.15,"64,65,66,67,60,61","62,63",8,26.1097,28.3162,28.3162,1.0845088223916781,svd_timeout,15.1424,16.2089,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",10,mod3_1_0.15,"64,65,66,67,60,61","62,63",8,0.640141,30.2093,30.2093,47.191634343058794,svd_timeout,15.1424,23.560614285714287,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",20,mod3_1_0.15,"64,65,66,67,60,61","62,63",8,0.640141,30.52,30.52,47.67699616178311,svd_timeout,15.1424,22.777614285714286,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",30,mod3_1_0.15,"64,65,66,67,60,61","62,63",8,0.640141,27.3806,27.3806,42.772764125403626,svd_timeout,15.1424,21.994614285714285,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",40,mod3_1_0.15,"64,65,66,67,60,61","62,63",8,0.640141,1.02936,1.02936,1.608020732932276,svd_timeout,15.1424,21.211614285714283,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",50,mod3_1_0.15,"64,65,66,67,60,61","62,63",8,0.640141,28.0089,28.0089,43.75426663813129,svd_timeout,15.1424,20.428614285714286,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",60,mod3_1_0.15,"64,65,66,67,60,61","62,63",8,0.640141,0.820672,0.820672,1.2820175555073023,svd_timeout,15.1424,19.645614285714284,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",70,mod3_1_0.15,"64,65,66,67,60,61","62,63",8,0.640141,13.1524,13.1524,20.54609843768795,svd_timeout,15.1424,18.862614285714287,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",80,mod3_1_0.15,"64,65,66,67,60,61","62,63",8,0.640141,30.8904,30.8904,48.25561868400868,svd_timeout,15.1424,18.079614285714285,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",90,mod3_1_0.15,"64,65,66,67,60,61","62,63",8,0.640141,2.10897,2.10897,3.2945397967010392,svd_timeout,15.1424,17.296614285714284,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg5,4,"30,70,80,100,0,0,0,0",100,mod3_1_0.15,"64,65,66,67,60,61","62,63",8,0.640141,27.3012,27.3012,42.64872895190279,svd_timeout,15.1424,16.513614285714286,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",10,mod4_1_0.25,"64,65,66,67,60,61","62,63",8,30.0483,1.88992,30.0483,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",20,mod4_1_0.25,"64,65,66,67,60,61","62,63",8,30.0483,2.55322,30.0483,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",30,mod4_1_0.25,"64,65,66,67,60,61","62,63",8,30.0483,30.9764,30.9764,1.0308869386953672,svd_timeout,15.1424,24.279900000000005,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",40,mod4_1_0.25,"64,65,66,67,60,61","62,63",8,30.0483,29.3196,30.0483,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",50,mod4_1_0.25,"64,65,66,67,60,61","62,63",8,30.0483,26.2545,30.0483,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",60,mod4_1_0.25,"64,65,66,67,60,61","62,63",8,30.0483,2.35206,30.0483,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",70,mod4_1_0.25,"64,65,66,67,60,61","62,63",8,30.0483,3.94021,30.0483,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",80,mod4_1_0.25,"64,65,66,67,60,61","62,63",8,30.0483,27.9467,30.0483,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",90,mod4_1_0.25,"64,65,66,67,60,61","62,63",8,30.0483,27.9146,30.0483,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
4occ_cfg6,4,"30,70,80,100,0,0,0,0",100,mod4_1_0.25,"64,65,66,67,60,61","62,63",8,30.0483,3.86674,30.0483,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",10,mod4_1_0.05,"66,67,60,61,62,63","64,65",8,30.0089,27.9353,30.0089,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",20,mod4_1_0.05,"66,67,60,61,62,63","64,65",8,30.0089,0.274526,30.0089,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",30,mod4_1_0.05,"66,67,60,61,62,63","64,65",8,30.0089,30.4812,30.4812,1.0157386641962884,svd_timeout,15.1424,16.8679,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",40,mod4_1_0.05,"66,67,60,61,62,63","64,65",8,30.0089,0.972714,30.0089,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",50,mod4_1_0.05,"66,67,60,61,62,63","64,65",8,30.0089,26.2848,30.0089,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",60,mod4_1_0.05,"66,67,60,61,62,63","64,65",8,30.0089,28.4676,30.0089,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",70,mod4_1_0.05,"66,67,60,61,62,63","64,65",8,30.0089,24.592,30.0089,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",80,mod4_1_0.05,"66,67,60,61,62,63","64,65",8,30.0089,24.404,30.0089,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",90,mod4_1_0.05,"66,67,60,61,62,63","64,65",8,30.0089,2.15186,30.0089,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg1,6,"30,40,60,70,90,100,0,0",100,mod4_1_0.05,"66,67,60,61,62,63","64,65",8,30.0089,28.2278,30.0089,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",10,mod3_1_0.05,"66,67,60,61,62,63","64,65",8,27.8934,0.901213,27.8934,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",20,mod3_1_0.05,"66,67,60,61,62,63","64,65",8,27.8934,28.915,28.915,1.0366251514695233,svd_timeout,15.1424,17.61932857142857,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",30,mod3_1_0.05,"66,67,60,61,62,63","64,65",8,27.8934,24.9389,27.8934,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",40,mod3_1_0.05,"66,67,60,61,62,63","64,65",8,27.8934,24.9308,27.8934,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",50,mod3_1_0.05,"66,67,60,61,62,63","64,65",8,27.8934,12.9107,27.8934,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",60,mod3_1_0.05,"66,67,60,61,62,63","64,65",8,27.8934,26.0932,27.8934,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",70,mod3_1_0.05,"66,67,60,61,62,63","64,65",8,27.8934,25.4257,27.8934,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",80,mod3_1_0.05,"66,67,60,61,62,63","64,65",8,27.8934,1.31305,27.8934,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",90,mod3_1_0.05,"66,67,60,61,62,63","64,65",8,27.8934,26.1627,27.8934,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg2,6,"30,40,60,70,90,100,0,0",100,mod3_1_0.05,"66,67,60,61,62,63","64,65",8,27.8934,1.38031,27.8934,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",10,mod4_1_0.1,"66,67,60,61,62,63","64,65",8,1.6469,25.9191,25.9191,15.738114032424555,svd_timeout,15.1424,19.4524,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",20,mod4_1_0.1,"66,67,60,61,62,63","64,65",8,1.6469,27.3097,27.3097,16.58248831137288,svd_timeout,15.1424,19.0484,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",30,mod4_1_0.1,"66,67,60,61,62,63","64,65",8,1.6469,26.7604,26.7604,16.24895257756998,svd_timeout,15.1424,18.6444,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",40,mod4_1_0.1,"66,67,60,61,62,63","64,65",8,1.6469,27.0924,27.0924,16.450543445260795,svd_timeout,15.1424,18.2404,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",50,mod4_1_0.1,"66,67,60,61,62,63","64,65",8,1.6469,26.9256,26.9256,16.34926225028842,svd_timeout,15.1424,17.8364,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",60,mod4_1_0.1,"66,67,60,61,62,63","64,65",8,1.6469,13.1013,13.1013,7.955127815896533,svd_timeout,15.1424,17.4324,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",70,mod4_1_0.1,"66,67,60,61,62,63","64,65",8,1.6469,27.5285,27.5285,16.715343979598032,svd_timeout,15.1424,17.0284,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",80,mod4_1_0.1,"66,67,60,61,62,63","64,65",8,1.6469,26.0287,26.0287,15.804663306818872,svd_timeout,15.1424,16.6244,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",90,mod4_1_0.1,"66,67,60,61,62,63","64,65",8,1.6469,27.114,27.114,16.46365899568887,svd_timeout,15.1424,16.2204,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg3,6,"55,65,85,95,100,100,0,0",100,mod4_1_0.1,"66,67,60,61,62,63","64,65",8,1.6469,12.9431,12.9431,7.859068553039043,svd_timeout,15.1424,15.8164,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",10,mod3_1_0.1,"66,67,60,61,62,63","64,65",8,1.03114,25.8549,25.8549,25.0740927517117,svd_timeout,15.1424,20.683828571428574,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",20,mod3_1_0.1,"66,67,60,61,62,63","64,65",8,1.03114,0.943728,1.03114,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",30,mod3_1_0.1,"66,67,60,61,62,63","64,65",8,1.03114,24.6705,24.6705,23.92546114009737,svd_timeout,15.1424,19.64497142857143,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",40,mod3_1_0.1,"66,67,60,61,62,63","64,65",8,1.03114,26.4692,26.4692,25.66984114669201,svd_timeout,15.1424,19.125542857142857,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",50,mod3_1_0.1,"66,67,60,61,62,63","64,65",8,1.03114,26.1119,26.1119,25.323331458385866,svd_timeout,15.1424,18.606114285714288,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",60,mod3_1_0.1,"66,67,60,61,62,63","64,65",8,1.03114,24.639,24.639,23.89491242702252,svd_timeout,15.1424,18.086685714285714,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",70,mod3_1_0.1,"66,67,60,61,62,63","64,65",8,1.03114,24.8219,24.8219,24.07228892293966,svd_timeout,15.1424,17.567257142857144,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",80,mod3_1_0.1,"66,67,60,61,62,63","64,65",8,1.03114,1.40713,1.40713,1.3646352580638905,svd_timeout,15.1424,17.04782857142857,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",90,mod3_1_0.1,"66,67,60,61,62,63","64,65",8,1.03114,29.6997,29.6997,28.802781387590436,svd_timeout,15.1424,16.5284,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg4,6,"30,40,60,70,90,100,0,0",100,mod3_1_0.1,"66,67,60,61,62,63","64,65",8,1.03114,1.43257,1.43257,1.3893069806233878,svd_timeout,15.1424,16.008971428571428,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",10,mod4_1_0.15,"66,67,60,61,62,63","64,65",8,3.86165,30.3884,30.3884,7.869278676213535,svd_timeout,15.1424,21.6899,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",20,mod4_1_0.15,"66,67,60,61,62,63","64,65",8,3.86165,30.2467,30.2467,7.8325845169810835,svd_timeout,15.1424,21.0809,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",30,mod4_1_0.15,"66,67,60,61,62,63","64,65",8,3.86165,29.1349,29.1349,7.544676498387994,svd_timeout,15.1424,20.471899999999998,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",40,mod4_1_0.15,"66,67,60,61,62,63","64,65",8,3.86165,11.4301,11.4301,2.9599005606411763,svd_timeout,15.1424,19.8629,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",50,mod4_1_0.15,"66,67,60,61,62,63","64,65",8,3.86165,3.363,3.86165,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",60,mod4_1_0.15,"66,67,60,61,62,63","64,65",8,3.86165,29.7667,29.7667,7.708285318451957,svd_timeout,15.1424,18.6449,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",70,mod4_1_0.15,"66,67,60,61,62,63","64,65",8,3.86165,29.5661,29.5661,7.656338611733326,svd_timeout,15.1424,18.035899999999998,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",80,mod4_1_0.15,"66,67,60,61,62,63","64,65",8,3.86165,30.0073,30.0073,7.770590291714682,svd_timeout,15.1424,17.4269,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",90,mod4_1_0.15,"66,67,60,61,62,63","64,65",8,3.86165,30.0808,30.0808,7.789623606489454,svd_timeout,15.1424,16.8179,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg5,6,"30,40,60,70,90,100,0,0",100,mod4_1_0.15,"66,67,60,61,62,63","64,65",8,3.86165,28.9448,28.9448,7.4954488366371885,svd_timeout,15.1424,16.2089,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",10,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,26.0519,28.3034,28.3034,1.0864236389668316,svd_timeout,15.1424,23.560614285714287,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",20,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,26.0519,25.7991,26.0519,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",30,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,26.0519,27.3765,27.3765,1.050844660082374,svd_timeout,15.1424,21.994614285714285,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",40,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,26.0519,28.2353,28.2353,1.0838096261693004,svd_timeout,15.1424,21.211614285714283,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",50,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,26.0519,28.6569,28.6569,1.0999927068659099,svd_timeout,15.1424,20.428614285714286,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",60,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,26.0519,29.2997,29.2997,1.1246665310399626,svd_timeout,15.1424,19.645614285714284,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",70,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,26.0519,3.7625,26.0519,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",80,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,26.0519,28.3559,28.3559,1.088438847070655,svd_timeout,15.1424,18.079614285714285,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",90,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,26.0519,27.1014,27.1014,1.040284969618339,svd_timeout,15.1424,17.296614285714284,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
6occ_cfg6,6,"55,65,85,95,100,100,0,0",100,mod3_1_0.15,"66,67,60,61,62,63","64,65",8,26.0519,26.9374,26.9374,1.0339898433511567,svd_timeout,15.1424,16.513614285714286,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",10,mod4_1_0.05,"60,61,62,63,64,65","66,67",8,23.4099,22.8724,23.4099,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",20,mod4_1_0.05,"60,61,62,63,64,65","66,67",8,23.4099,23.6953,23.6953,1.012191423286729,svd_timeout,15.1424,17.0689,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",30,mod4_1_0.05,"60,61,62,63,64,65","66,67",8,23.4099,24.8681,24.8681,1.0622898859029726,svd_timeout,15.1424,16.8679,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",40,mod4_1_0.05,"60,61,62,63,64,65","66,67",8,23.4099,22.9456,23.4099,1.0,baseline_guard_no_svd,15.1424,15.1424,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",50,mod4_1_0.05,"60,61,62,63,64,65","66,67",8,23.4099,25.5565,25.5565,1.09169624816851,svd_timeout,15.1424,16.4659,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",60,mod4_1_0.05,"60,61,62,63,64,65","66,67",8,23.4099,24.6489,24.6489,1.0529263260415465,svd_timeout,15.1424,16.2649,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
8occ_cfg1,8,"20,30,40,50,90,90,100,100",70,mod4_1_0.05,"60,61,62,63,64,65","66,67",8,23.4099,25.0763,25.0763,1.0711835590925207,svd_timeout,15.1424,16.0639,calibrated_from_ctx128_rate_ppl_and_timeout_ppl_logs,True,True,True,ok,ok
