scenario,n_cores,cpus,loads,baseline_runs,schedule_runs,baseline_tok_s,schedule_tok_s,speedup_vs_baseline,baseline_tok_s_median,schedule_tok_s_median,speedup_vs_baseline_median,baseline_decode_ms,schedule_decode_ms,baseline_decode_ms_median,schedule_decode_ms_median,mode,offload_m,p,major_cpus,minor_cpus,clipped_layers,max_rate,estimated_total_ms,estimated_speedup
2c_asym_low_high,2,"60,61","20,80",3,3,9.521533333333332,9.521533333333332,1.0,9.54596,9.54596,1.0,105.028,105.028,104.756,104.756,baseline_no_svd,28,0,,,0,0.0,85.77285,1.0
2c_balanced_mid,2,"60,61","50,50",3,3,11.596533333333333,11.596533333333333,1.0,11.5779,11.5779,1.0,86.25216666666665,86.25216666666665,86.3715,86.3715,baseline_no_svd,28,0,,,0,0.0,87.0193,1.0
2c_high,2,"60,61","80,100",3,3,10.798653333333334,10.798653333333334,1.0,11.4138,11.4138,1.0,93.55803333333334,93.55803333333334,87.6129,87.6129,baseline_no_svd,28,0,,,0,0.0,89.250914,1.0
2c_idle_saturated,2,"60,61","0,100",3,3,10.313403333333333,6.289773333333334,0.6098639925197664,9.86097,6.3268,0.6416001671235183,97.6476,159.001,101.41,158.058,major_only_no_svd,28,1,60,61,0,0.0,156.52444500000001,1.6941586791762782
4c_balanced_high,4,"60,61,62,63","20,40,60,80",3,3,15.7108,15.7108,1.0,15.2542,15.2542,1.0,64.32283333333334,64.32283333333334,65.5557,65.5557,baseline_no_svd,28,0,,,0,0.0,51.899573,1.0
4c_front_hot,4,"60,61,62,63","90,70,20,0",3,3,16.3389,16.3389,1.0,15.9205,15.9205,1.0,61.33093333333333,61.33093333333333,62.8123,62.8123,baseline_no_svd,28,0,,,0,0.0,59.110086,1.0
4c_gradient,4,"60,61,62,63","0,20,60,100",3,3,16.21166666666667,12.270000000000001,0.7568623419348206,16.5572,12.331,0.7447515280361413,61.869,81.88453333333332,60.3967,81.0963,major_only_no_svd,28,3,"60,61,62",63,0,0.0,64.34054161867935,6.387415984709199
4c_high,4,"60,61,62,63","70,80,90,100",3,3,15.932033333333335,15.932033333333335,1.0,15.9625,15.9625,1.0,62.780233333333335,62.780233333333335,62.6467,62.6467,baseline_no_svd,28,0,,,0,0.0,68.51391,1.0
8c_high,8,"60,61,62,63,64,65,66,67","30,40,50,60,70,80,90,100",3,3,24.76546666666667,23.87946666666667,0.9642243769550073,25.883,23.9885,0.926805238959935,40.71483333333333,42.18833333333333,38.6355,41.6866,major_only_no_svd,28,7,"60,61,62,63,64,65,66",67,0,0.0,40.73087481772934,1.1061310664603998
